Order_ID,Product_ID,Product_Name,Category,Supplier_Name,Warehouse_Location,Order_Date,Shipment_Date,Delivery_Date,Shipping_Mode,Customer_Region,Order_Quantity,Unit_Cost,Unit_Price,Total_Cost,Shipping_Cost,Inventory_Level,Lead_Time_Days,Order_Status,Delivery_Status
10347,P284,Sofa,electronics,Prime Wholesale,USA Warehouse,12-03-2023,04-12-2023,11-12-2023,Air,Europe,22,200.98,$394.79,4421.56,12.57,660,-3,Delayed,Late
10018,P835,Headphones,Food,Orion Manufacturing,China Hub,08-01-2024,13-01-2024,18-01-2024,Sea, north america,36,204.97,319.5,7378.92,1933.45,100,12,Delayed,On-Time
10034,P282,Laptop,Apparel,Vertex Distributors,Brazil Hub,24-02-2023,25-02-2023,11-03-2023,Air,Europe,457,261.11,414.15,119327.27,810.65,7,2,Delayed,On-Time
10294,P711,Laptop,Electronics,Global Tech Ltd,Germany Warehouse,09-25-2023,,,Sea,South America,239,187.49,$249.2,44810.11,770.73,982,4,Returned,Late
10151,P641,T-shirt,Food,Global Tech Ltd,Brazil Hub,09-15-2024,22-09-2024,07-10-2024,Express, north america,404,323.33,578.5,130625.32,1902.06,994,18,Delayed,On-Time
10038,P670,Jacket,Automotive,NextGen Supplies,Germany Warehouse,16-09-2023,21-09-2023,03-10-2023,Sea,North America,482,100.59,112.99 USD,48484.38,1768.68,101,6,Returned,Late
10252,P321,Brake Pads,Food,Vertex Distributors, China Hub,05-13-2024,17-05-2024,24-05-2024,Express,EUROPE,430,181.4,237.4,78002,11084,266,5,Returned,Late
10294,P530,Jacket,Electronics,Alpha Traders,USA Warehouse,05-12-2023,,,Air,EUROPE,214,184.85,$284.86,39557.9,1730.41,900,-2,Cancelled,Late
10029,P254,Engine Oil,Furniture,Vertex Distributors,Germany Warehouse,05-01-2023,06-01-2023,19-01-2023,Express,South America,249,352.35,488.08,87735.15,57.19,132,12,Cancelled,Late
10352,P210,Brake Pads,Food,Prime Wholesale,India DC,21-10-2023,26-10-2023,09-11-2023,Truck,South America,310,44.27,57.86,13723.7,14.9,592,11,Cancelled,Late
10338,P856,Frozen Pizza,Automotive,Orion Manufacturing, China Hub,03-31-2023,04-04-2023,18-04-2023,Truck,EUROPE,240,239.59,431.99,57501.6,1340.44,307,-2,Returned,On-Time
10268,P292,Engine Oil,Electronics,Global Tech Ltd,Brazil Hub,11-25-2023,30-11-2023,05-12-2023,Express,Europe,422,105.58,156.59 USD,44554.76,1328.76,255,18,Cancelled,Late
10440,P961,Smartphone,Furniture,Delta Exporters,USA Warehouse,03-07-2024,,,Truck,EUROPE,317,188.68,$276.98,59811.56,277.57,973,3,Shipped,Late
10201,P641,Brake Pads,Apparel,Global Tech Ltd,Brazil Hub,29-10-2024,01-11-2024,05-11-2024,Truck,South America,106,176.85,$345.74,18746.1,1077.68,601,19,Returned,Late
10052,P195,Office Chair,Furniture,Alpha Traders,China Hub,08-21-2024,,,Air,Asia,332,362.72,599.74,120423.04,1389.79,809,-2,Shipped,On-Time
10443,P864,Smartphone,Automotive ,Orion Manufacturing,Germany Warehouse,01-07-2023,12-01-2023,15-01-2023,Express, north america,376,23.5,29.88 USD,8836,274.4,502,2,Delayed,Late
10415,P612,Smartphone,Furniture,Orion Manufacturing,Germany Warehouse,26-03-2024,01-04-2024,06-04-2024,Sea,North America,405,92.31,179.74,37385.55,1999.96,1000,3,Shipped,Late
10078,P622,Dining Table,electronics,Vertex Distributors, China Hub,30-12-2023,,,Sea,North America,352,38.73,67.77,13632.96,876.82,742,-1,Shipped,On-Time
10440,P474,Smartphone,Electronics ,Global Tech Ltd,China Hub,11-18-2024,21-11-2024,03-12-2024,Sea, north america,356,483.78,640.9,172225.68,1972.02,372,19,Returned,Late
10291,P608,T-shirt,Automotive,Vertex Distributors,USA warehouse,06-19-2023,25-06-2023,30-06-2023,Express,Europe,52,72.97,112.56 USD,3794.44,1171.87,228,9,Shipped,On-Time
10105,P496,Frozen Pizza,Apparel,Delta Exporters,India DC,17-06-2023,19-06-2023,21-06-2023,Air,South America,431,140.89,169.04,60723.59,1006.38,982,0,Delayed,Late
10157,P685,Brake Pads,Electronics,Global Tech Ltd,USA warehouse,10-01-2023,04-10-2023,18-10-2023,Sea,Asia,357,113.86,213.74,40648.02,319.4,803,11,Delayed,On-Time
10126,P163,Jacket,apparel,Orion Manufacturing,India DC,10-01-2024,04-10-2024,10-10-2024,Truck, north america,484,174.25,208.48,84337,460.64,931,20,Shipped,Late
10018,P107,Chocolate,Electronics ,NextGen Supplies,USA Warehouse,10-25-2023,01-11-2023,09-11-2023,Air,Europe,303,391.02,469.69,118479.06,306.49,207,4,Cancelled,Late
10182,P982,LED TV,Automotive ,Alpha Traders,China Hub,05-04-2024,11-05-2024,20-05-2024,Sea, north america,344,57.19,72.16 USD,19673.36,623.44,961,14,Returned,On-Time
10406,P543,Dining Table,Apparel,Delta Exporters,Germany Warehouse,18-10-2024,19-10-2024,31-10-2024,Air,South America,354,478.24,$731.27,169296.96,1235.65,537,9,Cancelled,Late
10017,P794,T-shirt,Automotive,Delta Exporters,India DC,01-07-2023,14-01-2023,21-01-2023,Sea,Asia,78,373.43,544.11,29127.54,2671.5,619,13,Shipped,Late
10377,P512,Laptop,Electronics,Vertex Distributors,India DC,07-03-2023,13-03-2023,21-03-2023,Air,Asia,488,114.67,175.42,55958.96,116.36,770,13,Shipped,Late
10307,P166,Chocolate,Apparel,Alpha Traders,China Hub,03-07-2023,07-07-2023,11-07-2023,Express,EUROPE,432,216.87,243.83,93687.84,971.98,402,-2,Shipped,On-Time
10474,P634,Jeans,apparel,Orion Manufacturing,India DC,03-01-2023,,,Sea,Europe,262,422.6,715.92,110721.2,514.66,-40,3,Returned,On-Time
10425,P589,Frozen Pizza,Automotive ,NextGen Supplies,USA warehouse,02-04-2023,03-04-2023,14-04-2023,Truck,Asia,138,436.84,595.39 USD,60283.92,598.87,66,7,Returned,Late
10370,P889,Tablet,electronics,Vertex Distributors,China Hub,27-12-2023,02-01-2024,08-01-2024,Sea,Europe,171,200.69,$373.15,34317.99,92.37,319,0,Delayed,Late
10359,P666,Sofa,Electronics ,Prime Wholesale,USA Warehouse,13-01-2023,,,Sea,North America,126,306.63,488.34,38635.38,1648.57,57,11,Cancelled,On-Time
10357,P292,Jacket,Furniture,Prime Wholesale,Brazil Hub,06-28-2024,,,Sea,South America,41,446.1,693.08,18290.1,347.38,271,5,Delayed,On-Time
10096,P182,Smartphone,Furniture,Prime Wholesale,China Hub,14-09-2023,17-09-2023,30-09-2023,Express,South America,479,165.2,193.65 USD,79130.8,1362.45,739,2,Returned,Late
10051,P236,Dining Table,Furniture,Delta Exporters, China Hub,06-07-2024,09-07-2024,24-07-2024,Sea, north america,174,83.03,164.42,14447.22,1924.54,729,5,Delayed,Late
10241,P290,Tablet,Automotive,Orion Manufacturing,USA warehouse,03-15-2023,20-03-2023,01-04-2023,Truck, north america,69,177.39,$292.37,12239.91,1769.3,-24,13,Delayed,On-Time
10130,P803,Engine Oil,Apparel,Global Tech Ltd,India DC,02-20-2023,23-02-2023,10-03-2023,Express,Europe,224,445.94,589.48 USD,99890.56,452.95,857,5,Shipped,Late
10424,P985,Jeans,Automotive ,Orion Manufacturing,USA Warehouse,10-05-2023,,,Truck,EUROPE,440,489.27,$866.52,215278.8,593.13,496,1,Returned,On-Time
10352,P916,Smartphone,Automotive,Alpha Traders,Brazil Hub,29-03-2024,03-04-2024,12-04-2024,Air,North America,144,211.16,380.2,30407.04,352.72,857,1,Shipped,Late
10074,P591,LED TV,Automotive,Vertex Distributors,Germany Warehouse,30-03-2024,,,Sea, north america,337,272.26,381.57 USD,91751.62,5693.7,106,7,Shipped,On-Time
10233,P599,LED TV,Furniture,Orion Manufacturing,Germany Warehouse,09-16-2023,18-09-2023,21-09-2023,Express, north america,308,160.78,209.78,49520.24,1894.49,402,11,Delayed,On-Time
10492,P716,LED TV,Apparel,Alpha Traders,Brazil Hub,05-05-2024,,,Sea,Asia,200,77.78,$98.2,15556,431.18,412,14,Returned,Late
10251,P144,Brake Pads,Electronics ,Alpha Traders,India DC,22-11-2023,26-11-2023,04-12-2023,Air,Europe,79,138.03,$221.7,10904.37,854.82,177,13,Shipped,Late
10168,P311,Smartphone,Automotive ,Alpha Traders,China Hub,22-09-2023,29-09-2023,09-10-2023,Express,EUROPE,443,408.67,$506.02,181040.81,500.48,688,16,Shipped,On-Time
10054,P790,Office Chair,Electronics ,Global Tech Ltd,USA warehouse,14-09-2023,20-09-2023,27-09-2023,Sea, north america,195,119.29,179.33 USD,23261.55,587.54,-9,11,Returned,Late
10372,P848,Tablet,Automotive ,Orion Manufacturing,USA warehouse,21-09-2024,,,Truck,South America,499,198.02,$245.06,98811.98,1034.74,910,11,Returned,On-Time
10029,P872,Laptop,Automotive ,Orion Manufacturing,China Hub,13-12-2023,,,Express,North America,38,364.93,667.46 USD,13867.34,1847.48,586,10,Returned,On-Time
10017,P619,Dining Table,Apparel,NextGen Supplies,Brazil Hub,25-03-2023,01-04-2023,10-04-2023,Truck,Asia,41,158.15,201.4,6484.15,1874.74,957,11,Shipped,Late
10022,P840,Sneakers,Furniture,Alpha Traders,Germany Warehouse,02-21-2023,23-02-2023,03-03-2023,Express,Europe,158,138.65,244.63,21906.7,565.87,199,13,Returned,Late
10247,P649,Engine Oil,electronics,Vertex Distributors,USA Warehouse,07-18-2024,24-07-2024,28-07-2024,Sea,North America,213,198.62,$355.79,42306.06,483.71,906,9,Delayed,On-Time
10207,P286,Sneakers,electronics,NextGen Supplies,China Hub,09-23-2023,29-09-2023,14-10-2023,Air,South America,9,214.16,276.43,1927.44,1797.22,652,11,Returned,On-Time
10132,P272,Chocolate,Food,Vertex Distributors,USA warehouse,12-31-2023,07-01-2024,21-01-2024,Sea,Asia,38,263.41,430.45,10009.58,1686.03,526,6,Delayed,Late
10132,P245,Chocolate,Electronics ,Alpha Traders,Germany Warehouse,10-15-2024,19-10-2024,28-10-2024,Truck, north america,223,244.27,406.96,54472.21,1394.89,479,18,Shipped,On-Time
10221,P305,Car Battery,apparel,Prime Wholesale,USA warehouse,12-04-2024,13-04-2024,27-04-2024,Air,Asia,430,480.67,$797.09,206688.1,1662.36,215,6,Cancelled,Late
10464,P655,Sneakers,Food,Alpha Traders,Germany Warehouse,02-02-2023,05-02-2023,16-02-2023,Air,Asia,367,220.13,354.25,80787.71,1174.09,321,8,Shipped,Late
10077,P830,Sofa,Food,NextGen Supplies,China Hub,25-05-2024,27-05-2024,11-06-2024,Truck,Europe,54,40.79,73.11,2202.66,1537.37,308,18,Returned,On-Time
10035,P794,T-shirt,Automotive ,Delta Exporters,Brazil Hub,13-09-2024,14-09-2024,23-09-2024,Express, north america,259,372.98,$683.1,96601.82,382.88,210,4,Delayed,Late
10178,P427,Car Battery,Automotive,Global Tech Ltd, China Hub,20-08-2023,26-08-2023,06-09-2023,Sea,Asia,1,411.07,697.66,411.07,364.29,500,3,Shipped,Late
10009,P596,Jeans,Furniture,Alpha Traders,Brazil Hub,09-03-2024,,,Express,Asia,109,153.28,$256.18,16707.52,1610.29,820,3,Cancelled,On-Time
10124,P762,Headphones,Electronics ,Vertex Distributors,China Hub,10-06-2024,16-06-2024,19-06-2024,Truck,Europe,2,129.25,216.92,258.5,1691.11,671,0,Delayed,Late
10194,P679,Engine Oil,Electronics ,Orion Manufacturing,USA Warehouse,31-07-2023,02-08-2023,08-08-2023,Express,Europe,31,398.79,466.58,12362.49,960.79,889,10,Delayed,Late
10274,P267,Tablet,apparel,Prime Wholesale,Brazil Hub,21-04-2023,28-04-2023,07-05-2023,Sea, north america,235,166.29,250.82,39078.15,1447.78,49,2,Shipped,On-Time
10340,P112,Office Chair,Electronics ,NextGen Supplies,USA warehouse,06-03-2023,11-03-2023,17-03-2023,Express,Europe,17,383.71,596.2,6523.07,1027.8,464,-3,Returned,On-Time
10418,P173,Engine Oil,Automotive ,Prime Wholesale,China Hub,18-08-2023,21-08-2023,05-09-2023,Sea,EUROPE,113,47.56,90.41,5374.28,808.71,272,6,Returned,On-Time
10050,P193,Jeans,electronics,Global Tech Ltd,Brazil Hub,15-01-2023,16-01-2023,18-01-2023,Truck,South America,391,87.3,$139.09,34134.3,1073.98,364,15,Shipped,On-Time
10404,P185,Brake Pads,Apparel,Orion Manufacturing,Germany Warehouse,09-15-2023,18-09-2023,01-10-2023,Express,South America,295,20.9,23.29,6165.5,632.12,664,19,Shipped,On-Time
10384,P894,Brake Pads,apparel,Global Tech Ltd, China Hub,19-03-2023,21-03-2023,04-04-2023,Express,EUROPE,205,261.66,290.29 USD,53640.3,1020.3,-32,10,Delayed,On-Time
10370,P749,Engine Oil,Food,Orion Manufacturing,Germany Warehouse,05-12-2024,17-05-2024,26-05-2024,Truck,Europe,447,8.35,11.72,3732.45,783.45,156,17,Returned,Late
10384,P284,LED TV,Apparel,Delta Exporters,USA Warehouse,19-02-2024,23-02-2024,27-02-2024,Air,Europe,460,228.75,405.96,105225,214.78,612,3,Delayed,Late
10211,P470,T-shirt,apparel,Prime Wholesale,India DC,10-09-2024,12-09-2024,25-09-2024,Sea,South America,371,357.61,590.48,132673.31,1213.51,918,11,Returned,Late
10097,P347,Sofa,Electronics ,NextGen Supplies,USA Warehouse,04-10-2024,16-04-2024,18-04-2024,Truck, north america,392,392.94,610.97 USD,154032.48,1918.26,261,19,Shipped,On-Time
10489,P111,Sofa,apparel,Delta Exporters,China Hub,19-06-2024,23-06-2024,05-07-2024,Sea,EUROPE,255,147,261.21 USD,37485,219.11,44,2,Delayed,On-Time
10069,P651,Smartphone,electronics,NextGen Supplies,Germany Warehouse,20-10-2024,25-10-2024,09-11-2024,Sea,South America,153,357.69,493.52 USD,54726.57,39.65,421,9,Returned,On-Time
10134,P205,Headphones,Furniture,Orion Manufacturing,Brazil Hub,02-10-2024,13-02-2024,15-02-2024,Air,EUROPE,112,51.09,94.09,5722.08,400.62,430,16,Delayed,Late
10043,P692,Car Battery,Food,Prime Wholesale,China Hub,11-04-2024,14-04-2024,22-04-2024,Truck,North America,398,488.4,$956.52,194383.2,1009.1,378,11,Delayed,On-Time
10401,P540,Office Chair,Furniture,Prime Wholesale,Germany Warehouse,27-01-2024,,,Express,EUROPE,442,99.53,$162.93,43992.26,808.02,660,0,Returned,Late
10145,P662,Sneakers,Electronics,Delta Exporters, China Hub,04-29-2023,02-05-2023,12-05-2023,Truck,North America,495,29.6,51.72 USD,14652,687.16,330,8,Returned,Late
10077,P605,Office Chair,electronics,Vertex Distributors,Germany Warehouse,03-02-2023,09-02-2023,19-02-2023,Express,EUROPE,77,67.44,$125.36,5192.88,645.58,303,1,Delayed,Late
10445,P288,Sneakers,apparel,Global Tech Ltd,USA warehouse,04-08-2023,15-04-2023,21-04-2023,Truck,Europe,316,351.85,540.71,111184.6,907.6,33,9,Shipped,Late
10462,P290,Office Chair,electronics,Prime Wholesale,Germany Warehouse,09-18-2023,22-09-2023,29-09-2023,Express,South America,81,388.86,$601.82,31497.66,1874.69,-44,8,Delayed,Late
10334,P684,Sofa,Automotive,NextGen Supplies,USA Warehouse,04-03-2024,11-03-2024,17-03-2024,Truck,Europe,494,121.8,173.14 USD,60169.2,130.53,418,-3,Cancelled,On-Time
10258,P823,Headphones,Electronics ,Delta Exporters,Brazil Hub,12-06-2023,11-12-2023,26-12-2023,Air,Europe,178,43.82,$75.07,7799.96,865.66,24,11,Returned,Late
10441,P222,T-shirt,Electronics ,Vertex Distributors,USA warehouse,07-24-2024,26-07-2024,05-08-2024,Express, north america,349,253.36,461.35 USD,88422.64,7.64,202,18,Delayed,On-Time
10140,P279,Jacket,Electronics,Vertex Distributors,Germany Warehouse,04-18-2023,23-04-2023,07-05-2023,Air,EUROPE,67,470.03,$689.9,31492.01,421.81,373,13,Cancelled,On-Time
10125,P451,Smartphone,apparel,Vertex Distributors, China Hub,03-24-2024,31-03-2024,06-04-2024,Sea,North America,232,221.11,292.61 USD,51297.52,496.54,984,15,Returned,Late
10134,P928,Frozen Pizza,Furniture,Global Tech Ltd, China Hub,02-10-2023,,,Sea,South America,479,157.27,$292.78,75332.33,770.01,518,15,Returned,On-Time
10154,P668,Chocolate,Automotive,Global Tech Ltd,Germany Warehouse,13-09-2023,17-09-2023,28-09-2023,Express,EUROPE,206,282.45,327.16 USD,58184.7,526.89,233,20,Returned,On-Time
10307,P858,T-shirt,Apparel,Delta Exporters,India DC,02-10-2024,07-10-2024,18-10-2024,Air, north america,304,60.7,84.48,18452.8,64.53,132,13,Returned,Late
10228,P546,T-shirt,electronics,Prime Wholesale,USA warehouse,23-01-2024,27-01-2024,08-02-2024,Truck,Asia,8,346.14,$472.84,2769.12,116.53,-33,15,Returned,Late
10228,P286,LED TV,Apparel,NextGen Supplies,China Hub,10-23-2023,,,Air, north america,53,452.85,856.91,24001.05,1100.65,139,-2,Shipped,On-Time
10006,P277,Smartphone,Food,Delta Exporters,China Hub,16-11-2023,23-11-2023,01-12-2023,Air, north america,36,386.58,$672.45,13916.88,732.82,124,9,Returned,Late
10068,P793,Jeans,Electronics ,Delta Exporters, China Hub,14-04-2024,17-04-2024,21-04-2024,Sea,Asia,263,124.13,193.43,32646.19,1885.32,-13,13,Cancelled,Late
10186,P489,Jeans,electronics,Global Tech Ltd,USA Warehouse,12-11-2023,18-11-2023,01-12-2023,Truck,Asia,72,107.17,$193.78,7716.24,985.31,515,19,Returned,Late
10488,P790,T-shirt,Food,Alpha Traders,India DC,18-07-2023,,,Express,EUROPE,113,216.83,412.83,24501.79,1769.87,380,3,Returned,On-Time
10288,P787,Smartphone,Food,Orion Manufacturing,Brazil Hub,24-03-2023,26-03-2023,28-03-2023,Truck,South America,28,270.68,436.89,7579.04,843.8,800,5,Cancelled,On-Time
10117,P879,Jeans,Automotive ,Prime Wholesale,India DC,13-10-2024,20-10-2024,02-11-2024,Air,Asia,388,262.39,489.11,101807.32,597.53,465,13,Cancelled,On-Time
10430,P642,Laptop,electronics,Orion Manufacturing,Germany Warehouse,09-14-2023,18-09-2023,03-10-2023,Air,Europe,355,393.21,761.97,139589.55,437.89,745,14,Delayed,On-Time
10225,P925,LED TV,Automotive ,NextGen Supplies, China Hub,01-27-2023,30-01-2023,12-02-2023,Air,Europe,67,157.14,261.38,10528.38,1009.2,979,20,Shipped,On-Time
10490,P200,Car Battery,apparel,Alpha Traders,Brazil Hub,06-28-2023,02-07-2023,05-07-2023,Air,North America,89,353.94,422.47 USD,31500.66,450.46,826,17,Shipped,On-Time
10220,P784,Car Battery,Apparel,Delta Exporters,Brazil Hub,30-06-2024,06-07-2024,16-07-2024,Express,Asia,159,217.55,$278.95,34590.45,1138.13,456,15,Shipped,Late
10433,P101,Dining Table,Furniture,Orion Manufacturing,Germany Warehouse,26-07-2023,27-07-2023,02-08-2023,Express,North America,238,131.5,161.73,31297,1117.79,355,10,Delayed,Late
10383,P608,Jacket,Electronics,Orion Manufacturing,USA warehouse,25-02-2024,01-03-2024,04-03-2024,Sea,Asia,229,471.65,703.98 USD,108007.85,1369.86,458,12,Cancelled,Late
10009,P479,Chocolate,Food,Vertex Distributors, China Hub,01-02-2024,05-02-2024,12-02-2024,Air,Asia,382,462.54,$757.55,176690.28,529.57,246,0,Shipped,On-Time
10358,P498,T-shirt,Apparel,Global Tech Ltd,China Hub,07-06-2024,13-06-2024,24-06-2024,Express,Asia,91,438.76,513.04 USD,39927.16,1426.96,5,17,Delayed,On-Time
10158,P969,Laptop,Automotive ,Orion Manufacturing,India DC,21-11-2024,22-11-2024,06-12-2024,Express,EUROPE,12,483.9,$739.69,5806.8,1774.53,-31,16,Delayed,Late
10418,P579,Smartphone,electronics,Global Tech Ltd, China Hub,26-12-2023,31-12-2023,07-01-2024,Truck,Europe,200,313.98,415.57 USD,62796,1100.56,639,15,Shipped,Late
10052,P109,Dining Table,Apparel,Orion Manufacturing,USA warehouse,20-11-2024,25-11-2024,02-12-2024,Air,Europe,268,419.09,688.4 USD,112316.12,457.6,312,7,Shipped,Late
10305,P144,Smartphone,Electronics ,Global Tech Ltd,India DC,05-02-2023,11-02-2023,15-02-2023,Sea, north america,53,127.45,248.99,6754.85,1288.89,671,2,Shipped,On-Time
10284,P899,Office Chair,Automotive ,Prime Wholesale, China Hub,07-06-2024,13-07-2024,21-07-2024,Air,EUROPE,92,271.04,$533.47,24935.68,628.97,895,20,Cancelled,On-Time
10319,P147,LED TV,apparel,Delta Exporters,India DC,05-12-2023,10-12-2023,17-12-2023,Air,South America,303,316.61,419.78 USD,95932.83,1216.78,120,11,Returned,Late
10357,P135,Car Battery,Electronics,Delta Exporters,USA warehouse,09-05-2023,12-09-2023,27-09-2023,Truck,South America,423,140.16,223.68 USD,59287.68,1515.36,654,10,Shipped,Late
10007,P990,Engine Oil,Apparel,Delta Exporters,USA warehouse,30-07-2023,31-07-2023,03-08-2023,Express,Asia,237,45.72,64.98,10835.64,633.06,142,14,Delayed,Late
10059,P578,Sneakers,Electronics ,Alpha Traders,USA Warehouse,06-13-2024,19-06-2024,24-06-2024,Air,North America,389,326.09,$514.73,126849.01,726.47,631,-2,Cancelled,On-Time
10297,P702,Smartphone,Automotive,Alpha Traders,USA Warehouse,05-29-2023,02-06-2023,11-06-2023,Sea,Asia,477,218.42,398.84,104186.34,159.4,-30,18,Delayed,Late
10127,P892,Laptop,Automotive ,Delta Exporters,India DC,05-11-2024,11-11-2024,18-11-2024,Truck,EUROPE,146,187.32,350.26 USD,27348.72,58.79,445,-3,Shipped,On-Time
10464,P835,Chocolate,Food,Delta Exporters,USA warehouse,08-14-2024,18-08-2024,02-09-2024,Sea,North America,89,91.45,$133.23,8139.05,382.69,916,6,Delayed,Late
10186,P839,Chocolate,electronics,Global Tech Ltd,USA Warehouse,04-22-2024,24-04-2024,02-05-2024,Air,Europe,127,251.99,$395.71,32002.73,1962.46,552,18,Cancelled,Late
10485,P781,Frozen Pizza,Food,Vertex Distributors, China Hub,02-03-2024,06-02-2024,10-02-2024,Truck,North America,393,492.41,678.73,193517.13,818.67,93,19,Delayed,Late
10377,P357,Brake Pads,Apparel,Vertex Distributors,USA Warehouse,27-04-2024,29-04-2024,07-05-2024,Air, north america,87,447.57,786.66,38938.59,373.94,457,6,Delayed,On-Time
10465,P754,T-shirt,electronics,NextGen Supplies, China Hub,02-09-2023,,,Sea,North America,35,248.92,446.78,8712.2,913.5,554,11,Delayed,Late
10495,P958,Brake Pads,apparel,Delta Exporters,India DC,05-14-2024,19-05-2024,22-05-2024,Truck, north america,22,115.56,171.02 USD,2542.32,522.86,632,16,Delayed,On-Time
10487,P802,Dining Table,Food,Prime Wholesale,Germany Warehouse,09-27-2024,,,Express, north america,335,482.25,$814.36,161553.75,1368.89,9,10,Returned,On-Time
10269,P845,Headphones,Furniture,Alpha Traders,India DC,11-11-2024,17-11-2024,20-11-2024,Express, north america,321,112.43,128.78,36090.03,1816.87,908,2,Cancelled,Late
10002,P316,Office Chair,Food,Orion Manufacturing, China Hub,12-07-2023,18-07-2023,21-07-2023,Air, north america,158,351.47,594.35,55532.26,1033.84,442,3,Cancelled,Late
10433,P212,Sneakers,electronics,NextGen Supplies,Brazil Hub,15-05-2024,19-05-2024,24-05-2024,Express,Europe,238,14.86,16.96,3536.68,506.85,391,-2,Shipped,On-Time
10354,P655,Jacket,Furniture,Delta Exporters,Germany Warehouse,08-11-2023,16-08-2023,22-08-2023,Sea, north america,354,408.68,653.48 USD,144672.72,1439.61,771,-3,Shipped,On-Time
10464,P444,Brake Pads,Furniture,Vertex Distributors,China Hub,30-04-2024,02-05-2024,10-05-2024,Air, north america,306,425.45,580.18 USD,130187.7,1175.74,586,14,Shipped,On-Time
